"date","copies_day_person_M_mn","copies_day_person_M_se","copies_day_person_7day","hover_text_load","hover_text_load_7day"
2022-03-18,28.5481910380072,0.801730994704416,23.263223098905,"Mar 18, 2022<br><b>28.55M</b> copies per person per day","7-day avg. load on Mar 18 :<br><b>23.3M</b> copies per person per day"
2022-03-19,21.6717776368288,5.21596065394776,22.9123813851574,"Mar 19, 2022<br><b>21.67M</b> copies per person per day","7-day avg. load on Mar 19 :<br><b>22.9M</b> copies per person per day"
2022-03-20,23.101228452344,2.32768089806016,23.3134885188641,"Mar 20, 2022<br><b>23.1M</b> copies per person per day","7-day avg. load on Mar 20 :<br><b>23.3M</b> copies per person per day"
2022-03-21,28.1416267619265,1.59990296897308,24.7299593265854,"Mar 21, 2022<br><b>28.14M</b> copies per person per day","7-day avg. load on Mar 21 :<br><b>24.7M</b> copies per person per day"
2022-03-22,80.9354345204001,6.44922457524483,33.3057291956018,"Mar 22, 2022<br><b>80.94M</b> copies per person per day","7-day avg. load on Mar 22 :<br><b>33.3M</b> copies per person per day"
2022-03-23,38.8353266739076,6.38722621306451,35.546759791114,"Mar 23, 2022<br><b>38.84M</b> copies per person per day","7-day avg. load on Mar 23 :<br><b>35.5M</b> copies per person per day"
2022-03-24,29.0547522194509,1.41295848297743,35.7554767575522,"Mar 24, 2022<br><b>29.05M</b> copies per person per day","7-day avg. load on Mar 24 :<br><b>35.8M</b> copies per person per day"
2022-03-25,32.4635265561254,0.531385722334331,36.3148104029976,"Mar 25, 2022<br><b>32.46M</b> copies per person per day","7-day avg. load on Mar 25 :<br><b>36.3M</b> copies per person per day"
2022-03-26,27.8788199056657,1.91737561215621,37.2015307271172,"Mar 26, 2022<br><b>27.88M</b> copies per person per day","7-day avg. load on Mar 26 :<br><b>37.2M</b> copies per person per day"
2022-03-27,26.3497873065459,1.25732276401292,37.6656105634317,"Mar 27, 2022<br><b>26.35M</b> copies per person per day","7-day avg. load on Mar 27 :<br><b>37.7M</b> copies per person per day"
2022-03-28,29.3766550220791,0.206303370245868,37.8420431720249,"Mar 28, 2022<br><b>29.38M</b> copies per person per day","7-day avg. load on Mar 28 :<br><b>37.8M</b> copies per person per day"
2022-03-29,39.6144132789411,3.00395464921685,31.9390401375308,"Mar 29, 2022<br><b>39.61M</b> copies per person per day","7-day avg. load on Mar 29 :<br><b>31.9M</b> copies per person per day"
2022-03-30,33.8164289542103,3.07785110936449,31.2220547490026,"Mar 30, 2022<br><b>33.82M</b> copies per person per day","7-day avg. load on Mar 30 :<br><b>31.2M</b> copies per person per day"
2022-03-31,43.6220899390966,3.92893924060482,33.3031029946663,"Mar 31, 2022<br><b>43.62M</b> copies per person per day","7-day avg. load on Mar 31 :<br><b>33.3M</b> copies per person per day"
2022-04-01,37.6793630384781,3.42750961048479,34.0482224921452,"Apr 01, 2022<br><b>37.68M</b> copies per person per day","7-day avg. load on Apr 01 :<br><b>34M</b> copies per person per day"
2022-04-02,40.4224182206439,0.668285728520832,35.8401651085707,"Apr 02, 2022<br><b>40.42M</b> copies per person per day","7-day avg. load on Apr 02 :<br><b>35.8M</b> copies per person per day"
2022-04-03,38.8740170718217,4.54354499787704,37.6293407893244,"Apr 03, 2022<br><b>38.87M</b> copies per person per day","7-day avg. load on Apr 03 :<br><b>37.6M</b> copies per person per day"
2022-04-04,35.9206454293196,5.77707991662002,38.5641965617873,"Apr 04, 2022<br><b>35.92M</b> copies per person per day","7-day avg. load on Apr 04 :<br><b>38.6M</b> copies per person per day"
2022-04-05,54.9537212014445,1.23884539154129,40.7555262650021,"Apr 05, 2022<br><b>54.95M</b> copies per person per day","7-day avg. load on Apr 05 :<br><b>40.8M</b> copies per person per day"
2022-04-06,50.6572654275151,1.82421362465515,43.1613600469028,"Apr 06, 2022<br><b>50.66M</b> copies per person per day","7-day avg. load on Apr 06 :<br><b>43.2M</b> copies per person per day"
2022-04-07,54.8561371930652,1.63535402028715,44.7662239403269,"Apr 07, 2022<br><b>54.86M</b> copies per person per day","7-day avg. load on Apr 07 :<br><b>44.8M</b> copies per person per day"
2022-04-08,61.5477007196495,1.43337246908873,48.1759864662085,"Apr 08, 2022<br><b>61.55M</b> copies per person per day","7-day avg. load on Apr 08 :<br><b>48.2M</b> copies per person per day"
2022-04-09,57.1864286071608,1.13426306127672,50.5708450928538,"Apr 09, 2022<br><b>57.19M</b> copies per person per day","7-day avg. load on Apr 09 :<br><b>50.6M</b> copies per person per day"
2022-04-10,132.668615177718,4.56090987356296,63.9700733936961,"Apr 10, 2022<br><b>132.67M</b> copies per person per day","7-day avg. load on Apr 10 :<br><b>64M</b> copies per person per day"
2022-04-11,56.0055261625706,0.387017623597941,66.8393420698748,"Apr 11, 2022<br><b>56.01M</b> copies per person per day","7-day avg. load on Apr 11 :<br><b>66.8M</b> copies per person per day"
2022-04-12,69.0240014991068,0.152912309947041,68.849382112398,"Apr 12, 2022<br><b>69.02M</b> copies per person per day","7-day avg. load on Apr 12 :<br><b>68.8M</b> copies per person per day"
2022-04-13,103.022788181847,2.32983964949861,76.3301710773027,"Apr 13, 2022<br><b>103.02M</b> copies per person per day","7-day avg. load on Apr 13 :<br><b>76.3M</b> copies per person per day"
2022-04-14,165.559147245663,4.63253081893112,92.1448867991024,"Apr 14, 2022<br><b>165.56M</b> copies per person per day","7-day avg. load on Apr 14 :<br><b>92.1M</b> copies per person per day"
2022-04-15,106.173724986483,0.837262312444615,98.5200331229357,"Apr 15, 2022<br><b>106.17M</b> copies per person per day","7-day avg. load on Apr 15 :<br><b>98.5M</b> copies per person per day"
2022-04-16,66.9664304990706,6.56686298995949,99.9171762503514,"Apr 16, 2022<br><b>66.97M</b> copies per person per day","7-day avg. load on Apr 16 :<br><b>99.9M</b> copies per person per day"
2022-04-17,479.655055339778,36.5817690413206,149.486667702074,"Apr 17, 2022<br><b>479.66M</b> copies per person per day","7-day avg. load on Apr 17 :<br><b>149.5M</b> copies per person per day"
2022-04-18,92.0409750781583,9.07105770753391,154.63458897573,"Apr 18, 2022<br><b>92.04M</b> copies per person per day","7-day avg. load on Apr 18 :<br><b>154.6M</b> copies per person per day"
2022-04-19,105.686265938291,0.0850445706437668,159.872055324185,"Apr 19, 2022<br><b>105.69M</b> copies per person per day","7-day avg. load on Apr 19 :<br><b>159.9M</b> copies per person per day"
2022-04-20,148.254133191291,6.30599575514331,166.333676039819,"Apr 20, 2022<br><b>148.25M</b> copies per person per day","7-day avg. load on Apr 20 :<br><b>166.3M</b> copies per person per day"
2022-04-21,158.998179433239,1.84100801977716,165.396394923759,"Apr 21, 2022<br><b>159M</b> copies per person per day","7-day avg. load on Apr 21 :<br><b>165.4M</b> copies per person per day"
2022-04-22,133.497076629465,8.98740056512521,169.299730872756,"Apr 22, 2022<br><b>133.5M</b> copies per person per day","7-day avg. load on Apr 22 :<br><b>169.3M</b> copies per person per day"
2022-04-23,123.801322494815,8.09036876881936,177.419001157863,"Apr 23, 2022<br><b>123.8M</b> copies per person per day","7-day avg. load on Apr 23 :<br><b>177.4M</b> copies per person per day"
2022-04-24,274.063487007735,20.8870280669346,148.048777110428,"Apr 24, 2022<br><b>274.06M</b> copies per person per day","7-day avg. load on Apr 24 :<br><b>148M</b> copies per person per day"
2022-04-25,295.258495682369,10.7787260242106,177.079851482458,"Apr 25, 2022<br><b>295.26M</b> copies per person per day","7-day avg. load on Apr 25 :<br><b>177.1M</b> copies per person per day"
2022-04-26,184.270087651988,11.648438797679,188.306111727272,"Apr 26, 2022<br><b>184.27M</b> copies per person per day","7-day avg. load on Apr 26 :<br><b>188.3M</b> copies per person per day"
2022-04-27,204.13387237583,13.0411309243082,196.288931610777,"Apr 27, 2022<br><b>204.13M</b> copies per person per day","7-day avg. load on Apr 27 :<br><b>196.3M</b> copies per person per day"
2022-04-28,323.360368066901,59.7972152939358,219.769244272729,"Apr 28, 2022<br><b>323.36M</b> copies per person per day","7-day avg. load on Apr 28 :<br><b>219.8M</b> copies per person per day"
2022-04-29,187.158045960905,0.798416002735976,227.435097034363,"Apr 29, 2022<br><b>187.16M</b> copies per person per day","7-day avg. load on Apr 29 :<br><b>227.4M</b> copies per person per day"
2022-04-30,191.135244773161,11.5759203256552,237.054228788413,"Apr 30, 2022<br><b>191.14M</b> copies per person per day","7-day avg. load on Apr 30 :<br><b>237.1M</b> copies per person per day"
2022-05-01,190.56457216307,3.69103317830152,225.125812382032,"May 01, 2022<br><b>190.56M</b> copies per person per day","7-day avg. load on May 01 :<br><b>225.1M</b> copies per person per day"
2022-05-02,215.866263043035,12.5330721724273,213.784064862127,"May 02, 2022<br><b>215.87M</b> copies per person per day","7-day avg. load on May 02 :<br><b>213.8M</b> copies per person per day"
2022-05-03,205.477119740045,0.933136838228961,216.813640874707,"May 03, 2022<br><b>205.48M</b> copies per person per day","7-day avg. load on May 03 :<br><b>216.8M</b> copies per person per day"
2022-05-04,324.336148386918,18.4664989251061,233.985394590576,"May 04, 2022<br><b>324.34M</b> copies per person per day","7-day avg. load on May 04 :<br><b>234M</b> copies per person per day"
2022-05-05,271.041869143035,22.5749672780948,226.511323315738,"May 05, 2022<br><b>271.04M</b> copies per person per day","7-day avg. load on May 05 :<br><b>226.5M</b> copies per person per day"
2022-05-06,260.899076772457,17.7959941152329,237.045756288817,"May 06, 2022<br><b>260.9M</b> copies per person per day","7-day avg. load on May 06 :<br><b>237M</b> copies per person per day"
2022-05-07,240.889684216654,4.23963191342526,244.153533352173,"May 07, 2022<br><b>240.89M</b> copies per person per day","7-day avg. load on May 07 :<br><b>244.2M</b> copies per person per day"
2022-05-08,216.935410147419,20.6093697020595,247.920795921366,"May 08, 2022<br><b>216.94M</b> copies per person per day","7-day avg. load on May 08 :<br><b>247.9M</b> copies per person per day"
2022-05-09,230.505790575771,1.042611851496,250.012156997471,"May 09, 2022<br><b>230.51M</b> copies per person per day","7-day avg. load on May 09 :<br><b>250M</b> copies per person per day"
2022-05-10,758.023364442876,191.280216170859,328.947334812161,"May 10, 2022<br><b>758.02M</b> copies per person per day","7-day avg. load on May 10 :<br><b>328.9M</b> copies per person per day"
2022-05-11,297.236343681324,21.4650830144819,325.075934139934,"May 11, 2022<br><b>297.24M</b> copies per person per day","7-day avg. load on May 11 :<br><b>325.1M</b> copies per person per day"
2022-05-12,280.486717808978,8.67514664057086,326.425198235069,"May 12, 2022<br><b>280.49M</b> copies per person per day","7-day avg. load on May 12 :<br><b>326.4M</b> copies per person per day"
2022-05-13,245.59834927606,2.52209539700046,324.239380021298,"May 13, 2022<br><b>245.6M</b> copies per person per day","7-day avg. load on May 13 :<br><b>324.2M</b> copies per person per day"
2022-05-14,393.677480869265,156.598229119344,346.066208114528,"May 14, 2022<br><b>393.68M</b> copies per person per day","7-day avg. load on May 14 :<br><b>346.1M</b> copies per person per day"
2022-05-15,297.709907388857,109.784528081489,357.605422006162,"May 15, 2022<br><b>297.71M</b> copies per person per day","7-day avg. load on May 15 :<br><b>357.6M</b> copies per person per day"
2022-05-16,231.874950497676,21.0188628194153,357.801016280719,"May 16, 2022<br><b>231.87M</b> copies per person per day","7-day avg. load on May 16 :<br><b>357.8M</b> copies per person per day"
2022-05-17,228.786577896388,2.01118289159126,282.195761059793,"May 17, 2022<br><b>228.79M</b> copies per person per day","7-day avg. load on May 17 :<br><b>282.2M</b> copies per person per day"
2022-05-18,251.140600082704,1.79959374285843,275.610654831418,"May 18, 2022<br><b>251.14M</b> copies per person per day","7-day avg. load on May 18 :<br><b>275.6M</b> copies per person per day"
2022-05-19,213.626450199596,8.65868940146517,266.059188030078,"May 19, 2022<br><b>213.63M</b> copies per person per day","7-day avg. load on May 19 :<br><b>266.1M</b> copies per person per day"
2022-05-20,266.172055209205,19.2575901484061,268.99828887767,"May 20, 2022<br><b>266.17M</b> copies per person per day","7-day avg. load on May 20 :<br><b>269M</b> copies per person per day"
2022-05-21,197.984093751884,56.3507096626428,241.042090718044,"May 21, 2022<br><b>197.98M</b> copies per person per day","7-day avg. load on May 21 :<br><b>241M</b> copies per person per day"
2022-05-22,190.087321512938,8.51359316608689,225.667435592913,"May 22, 2022<br><b>190.09M</b> copies per person per day","7-day avg. load on May 22 :<br><b>225.7M</b> copies per person per day"
2022-05-23,205.302973256414,27.2262961697394,221.871438844161,"May 23, 2022<br><b>205.3M</b> copies per person per day","7-day avg. load on May 23 :<br><b>221.9M</b> copies per person per day"
2022-05-24,296.844304893886,84.4254227020837,231.593971272375,"May 24, 2022<br><b>296.84M</b> copies per person per day","7-day avg. load on May 24 :<br><b>231.6M</b> copies per person per day"
2022-05-25,227.898608240152,10.5073931900179,228.273686723439,"May 25, 2022<br><b>227.9M</b> copies per person per day","7-day avg. load on May 25 :<br><b>228.3M</b> copies per person per day"
2022-05-26,226.634457316969,2.76650332858588,230.131973454493,"May 26, 2022<br><b>226.63M</b> copies per person per day","7-day avg. load on May 26 :<br><b>230.1M</b> copies per person per day"
2022-05-27,262.472919509649,10.5970846275752,229.603525497413,"May 27, 2022<br><b>262.47M</b> copies per person per day","7-day avg. load on May 27 :<br><b>229.6M</b> copies per person per day"
2022-05-28,212.843295114374,9.96183455697829,231.726268549197,"May 28, 2022<br><b>212.84M</b> copies per person per day","7-day avg. load on May 28 :<br><b>231.7M</b> copies per person per day"
2022-05-29,183.047664899427,2.67236878953267,230.720603318696,"May 29, 2022<br><b>183.05M</b> copies per person per day","7-day avg. load on May 29 :<br><b>230.7M</b> copies per person per day"
2022-05-30,174.166224058678,3.37778150912087,226.272496290448,"May 30, 2022<br><b>174.17M</b> copies per person per day","7-day avg. load on May 30 :<br><b>226.3M</b> copies per person per day"
2022-05-31,214.708639552184,18.9762635136866,214.538829813062,"May 31, 2022<br><b>214.71M</b> copies per person per day","7-day avg. load on May 31 :<br><b>214.5M</b> copies per person per day"
2022-06-01,199.767036473161,0.115649957408252,210.520033846349,"Jun 01, 2022<br><b>199.77M</b> copies per person per day","7-day avg. load on Jun 01 :<br><b>210.5M</b> copies per person per day"
2022-06-02,217.658834382763,2.52147556393362,209.237801998605,"Jun 02, 2022<br><b>217.66M</b> copies per person per day","7-day avg. load on Jun 02 :<br><b>209.2M</b> copies per person per day"
2022-06-03,161.146907324873,5.52178623047259,194.76265740078,"Jun 03, 2022<br><b>161.15M</b> copies per person per day","7-day avg. load on Jun 03 :<br><b>194.8M</b> copies per person per day"
2022-06-04,186.484368792527,12.8264114299923,190.997096497659,"Jun 04, 2022<br><b>186.48M</b> copies per person per day","7-day avg. load on Jun 04 :<br><b>191M</b> copies per person per day"
2022-06-05,183.208568347811,19.0445166788178,191.020082704571,"Jun 05, 2022<br><b>183.21M</b> copies per person per day","7-day avg. load on Jun 05 :<br><b>191M</b> copies per person per day"
2022-06-06,186.59013540653,13.0826948536326,192.794927182836,"Jun 06, 2022<br><b>186.59M</b> copies per person per day","7-day avg. load on Jun 06 :<br><b>192.8M</b> copies per person per day"
2022-06-07,165.327545853857,7.50152531819271,185.740485225932,"Jun 07, 2022<br><b>165.33M</b> copies per person per day","7-day avg. load on Jun 07 :<br><b>185.7M</b> copies per person per day"
2022-06-08,163.665053719487,4.76246117091493,180.583059118264,"Jun 08, 2022<br><b>163.67M</b> copies per person per day","7-day avg. load on Jun 08 :<br><b>180.6M</b> copies per person per day"
2022-06-09,170.351258269778,5.27864962826568,173.824833959266,"Jun 09, 2022<br><b>170.35M</b> copies per person per day","7-day avg. load on Jun 09 :<br><b>173.8M</b> copies per person per day"
2022-06-10,167.522601210089,13.544168827949,174.73564737144,"Jun 10, 2022<br><b>167.52M</b> copies per person per day","7-day avg. load on Jun 10 :<br><b>174.7M</b> copies per person per day"
2022-06-11,175.429082051479,28.9280761862154,173.156320694147,"Jun 11, 2022<br><b>175.43M</b> copies per person per day","7-day avg. load on Jun 11 :<br><b>173.2M</b> copies per person per day"
2022-06-12,166.778771510922,11.3015619913581,170.809206860306,"Jun 12, 2022<br><b>166.78M</b> copies per person per day","7-day avg. load on Jun 12 :<br><b>170.8M</b> copies per person per day"
2022-06-13,189.633899905678,6.41903706379386,171.244030360184,"Jun 13, 2022<br><b>189.63M</b> copies per person per day","7-day avg. load on Jun 13 :<br><b>171.2M</b> copies per person per day"
2022-06-14,167.377851352106,5.59118416076809,171.536931145648,"Jun 14, 2022<br><b>167.38M</b> copies per person per day","7-day avg. load on Jun 14 :<br><b>171.5M</b> copies per person per day"
2022-06-15,191.05420484378,10.2617530783515,175.449667020547,"Jun 15, 2022<br><b>191.05M</b> copies per person per day","7-day avg. load on Jun 15 :<br><b>175.4M</b> copies per person per day"
2022-06-16,210.018823562625,16.6276281629677,181.116462062383,"Jun 16, 2022<br><b>210.02M</b> copies per person per day","7-day avg. load on Jun 16 :<br><b>181.1M</b> copies per person per day"
2022-06-17,185.804531899732,31.1100014743567,183.728166446617,"Jun 17, 2022<br><b>185.8M</b> copies per person per day","7-day avg. load on Jun 17 :<br><b>183.7M</b> copies per person per day"
2022-06-18,185.884463702816,16.0440782874447,185.221792396808,"Jun 18, 2022<br><b>185.88M</b> copies per person per day","7-day avg. load on Jun 18 :<br><b>185.2M</b> copies per person per day"
2022-06-19,281.812540622095,NA,201.655187984119,"Jun 19, 2022<br><b>281.81M</b> copies per person per day","7-day avg. load on Jun 19 :<br><b>201.7M</b> copies per person per day"
2022-06-20,154.93164204936,1.50472666313789,196.697722576073,"Jun 20, 2022<br><b>154.93M</b> copies per person per day","7-day avg. load on Jun 20 :<br><b>196.7M</b> copies per person per day"
2022-06-21,185.665215412034,2.72858612848154,199.310203156063,"Jun 21, 2022<br><b>185.67M</b> copies per person per day","7-day avg. load on Jun 21 :<br><b>199.3M</b> copies per person per day"
2022-06-22,260.56177193832,3.02602833454736,209.23985559814,"Jun 22, 2022<br><b>260.56M</b> copies per person per day","7-day avg. load on Jun 22 :<br><b>209.2M</b> copies per person per day"
2022-06-23,239.619480010594,4.06896282212028,213.468520804993,"Jun 23, 2022<br><b>239.62M</b> copies per person per day","7-day avg. load on Jun 23 :<br><b>213.5M</b> copies per person per day"
2022-06-24,188.479898351057,2.04748891277686,213.850716012325,"Jun 24, 2022<br><b>188.48M</b> copies per person per day","7-day avg. load on Jun 24 :<br><b>213.9M</b> copies per person per day"
2022-06-25,236.809462488462,26.8951770157859,221.125715838846,"Jun 25, 2022<br><b>236.81M</b> copies per person per day","7-day avg. load on Jun 25 :<br><b>221.1M</b> copies per person per day"
2022-06-26,167.647927888134,3.81537293826132,204.81648544828,"Jun 26, 2022<br><b>167.65M</b> copies per person per day","7-day avg. load on Jun 26 :<br><b>204.8M</b> copies per person per day"
2022-06-27,163.837270862933,6.60433373965853,206.088718135933,"Jun 27, 2022<br><b>163.84M</b> copies per person per day","7-day avg. load on Jun 27 :<br><b>206.1M</b> copies per person per day"
2022-06-28,180.542738868216,6.97317602895627,205.356935772531,"Jun 28, 2022<br><b>180.54M</b> copies per person per day","7-day avg. load on Jun 28 :<br><b>205.4M</b> copies per person per day"
2022-06-29,188.847460281349,2.44426550414749,195.112034107249,"Jun 29, 2022<br><b>188.85M</b> copies per person per day","7-day avg. load on Jun 29 :<br><b>195.1M</b> copies per person per day"
2022-06-30,216.241447017028,6.47904008931837,191.772315108168,"Jun 30, 2022<br><b>216.24M</b> copies per person per day","7-day avg. load on Jun 30 :<br><b>191.8M</b> copies per person per day"
2022-07-01,222.852033238014,3.73092888251139,196.682620092019,"Jul 01, 2022<br><b>222.85M</b> copies per person per day","7-day avg. load on Jul 01 :<br><b>196.7M</b> copies per person per day"
2022-07-02,194.675359096748,5.27430107750976,190.663462464632,"Jul 02, 2022<br><b>194.68M</b> copies per person per day","7-day avg. load on Jul 02 :<br><b>190.7M</b> copies per person per day"
2022-07-03,200.682915487905,2.97825744595048,195.382746407456,"Jul 03, 2022<br><b>200.68M</b> copies per person per day","7-day avg. load on Jul 03 :<br><b>195.4M</b> copies per person per day"
2022-07-04,165.441732342791,11.5716639617077,195.611955190293,"Jul 04, 2022<br><b>165.44M</b> copies per person per day","7-day avg. load on Jul 04 :<br><b>195.6M</b> copies per person per day"
2022-07-05,185.142209722028,2.56637641730777,196.269022455123,"Jul 05, 2022<br><b>185.14M</b> copies per person per day","7-day avg. load on Jul 05 :<br><b>196.3M</b> copies per person per day"
2022-07-06,198.996547481929,3.29175827284416,197.718892055206,"Jul 06, 2022<br><b>199M</b> copies per person per day","7-day avg. load on Jul 06 :<br><b>197.7M</b> copies per person per day"
2022-07-07,219.369215663593,3.10155689684419,198.165716147573,"Jul 07, 2022<br><b>219.37M</b> copies per person per day","7-day avg. load on Jul 07 :<br><b>198.2M</b> copies per person per day"
2022-07-08,252.810664266989,18.3501715027989,202.445520580283,"Jul 08, 2022<br><b>252.81M</b> copies per person per day","7-day avg. load on Jul 08 :<br><b>202.4M</b> copies per person per day"
2022-07-09,161.888467582073,5.00219507055766,197.76167893533,"Jul 09, 2022<br><b>161.89M</b> copies per person per day","7-day avg. load on Jul 09 :<br><b>197.8M</b> copies per person per day"
2022-07-10,193.722429356868,11.0266612867997,196.767323773753,"Jul 10, 2022<br><b>193.72M</b> copies per person per day","7-day avg. load on Jul 10 :<br><b>196.8M</b> copies per person per day"
2022-07-11,152.825556412092,8.57680660090429,194.96501292651,"Jul 11, 2022<br><b>152.83M</b> copies per person per day","7-day avg. load on Jul 11 :<br><b>195M</b> copies per person per day"
2022-07-12,200.553083698782,4.33588987604085,197.166566351761,"Jul 12, 2022<br><b>200.55M</b> copies per person per day","7-day avg. load on Jul 12 :<br><b>197.2M</b> copies per person per day"
2022-07-13,176.630088253497,8.04182932696057,193.971357890556,"Jul 13, 2022<br><b>176.63M</b> copies per person per day","7-day avg. load on Jul 13 :<br><b>194M</b> copies per person per day"
2022-07-14,168.005185074851,5.59861007680438,186.633639235022,"Jul 14, 2022<br><b>168.01M</b> copies per person per day","7-day avg. load on Jul 14 :<br><b>186.6M</b> copies per person per day"
2022-07-15,153.313646362862,5.5055677966986,172.419779534432,"Jul 15, 2022<br><b>153.31M</b> copies per person per day","7-day avg. load on Jul 15 :<br><b>172.4M</b> copies per person per day"
2022-07-16,142.429429962883,3.3638180368944,169.639917017405,"Jul 16, 2022<br><b>142.43M</b> copies per person per day","7-day avg. load on Jul 16 :<br><b>169.6M</b> copies per person per day"
2022-07-17,171.139423795715,13.6425877546764,166.413773365812,"Jul 17, 2022<br><b>171.14M</b> copies per person per day","7-day avg. load on Jul 17 :<br><b>166.4M</b> copies per person per day"
2022-07-18,245.345019728267,15.0552388292992,179.630839553837,"Jul 18, 2022<br><b>245.35M</b> copies per person per day","7-day avg. load on Jul 18 :<br><b>179.6M</b> copies per person per day"
2022-07-19,186.404432231249,6.33442226277761,177.609603629903,"Jul 19, 2022<br><b>186.4M</b> copies per person per day","7-day avg. load on Jul 19 :<br><b>177.6M</b> copies per person per day"
2022-07-20,258.51681788134,27.5748953551225,189.307707862452,"Jul 20, 2022<br><b>258.52M</b> copies per person per day","7-day avg. load on Jul 20 :<br><b>189.3M</b> copies per person per day"
2022-07-21,192.664978667384,8.60455730393483,192.830535518529,"Jul 21, 2022<br><b>192.66M</b> copies per person per day","7-day avg. load on Jul 21 :<br><b>192.8M</b> copies per person per day"
2022-07-22,153.564787445725,5.22428055451024,192.86641281608,"Jul 22, 2022<br><b>153.56M</b> copies per person per day","7-day avg. load on Jul 22 :<br><b>192.9M</b> copies per person per day"
2022-07-23,184.827762986755,0.347407136982653,198.923317533776,"Jul 23, 2022<br><b>184.83M</b> copies per person per day","7-day avg. load on Jul 23 :<br><b>198.9M</b> copies per person per day"
2022-07-24,162.42547646356,3.2188424942795,197.678467914897,"Jul 24, 2022<br><b>162.43M</b> copies per person per day","7-day avg. load on Jul 24 :<br><b>197.7M</b> copies per person per day"
2022-07-25,181.951650700426,7.73941392772643,188.622272339491,"Jul 25, 2022<br><b>181.95M</b> copies per person per day","7-day avg. load on Jul 25 :<br><b>188.6M</b> copies per person per day"
2022-07-26,170.530555911112,5.23649912894135,186.354575722329,"Jul 26, 2022<br><b>170.53M</b> copies per person per day","7-day avg. load on Jul 26 :<br><b>186.4M</b> copies per person per day"
2022-07-27,189.811983561974,6.31730624268046,176.539599390991,"Jul 27, 2022<br><b>189.81M</b> copies per person per day","7-day avg. load on Jul 27 :<br><b>176.5M</b> copies per person per day"
2022-07-28,185.550873281313,3.8852509492323,175.523298621552,"Jul 28, 2022<br><b>185.55M</b> copies per person per day","7-day avg. load on Jul 28 :<br><b>175.5M</b> copies per person per day"
2022-07-29,171.610972367238,7.61848601953949,178.101325038911,"Jul 29, 2022<br><b>171.61M</b> copies per person per day","7-day avg. load on Jul 29 :<br><b>178.1M</b> copies per person per day"
2022-07-30,164.780440650299,3.14540189843761,175.237421847989,"Jul 30, 2022<br><b>164.78M</b> copies per person per day","7-day avg. load on Jul 30 :<br><b>175.2M</b> copies per person per day"
2022-07-31,179.416643409518,3.61172975986446,177.664731411697,"Jul 31, 2022<br><b>179.42M</b> copies per person per day","7-day avg. load on Jul 31 :<br><b>177.7M</b> copies per person per day"
2022-08-01,166.008300978068,5.64151984022331,175.387110022789,"Aug 01, 2022<br><b>166.01M</b> copies per person per day","7-day avg. load on Aug 01 :<br><b>175.4M</b> copies per person per day"
2022-08-02,223.74618038335,0.151396696377844,182.989342090251,"Aug 02, 2022<br><b>223.75M</b> copies per person per day","7-day avg. load on Aug 02 :<br><b>183M</b> copies per person per day"
2022-08-03,196.323102866068,11.8064050649545,183.919501990836,"Aug 03, 2022<br><b>196.32M</b> copies per person per day","7-day avg. load on Aug 03 :<br><b>183.9M</b> copies per person per day"
2022-08-04,168.178208986908,2.57865892471008,181.437692805921,"Aug 04, 2022<br><b>168.18M</b> copies per person per day","7-day avg. load on Aug 04 :<br><b>181.4M</b> copies per person per day"
2022-08-05,158.163240711552,6.43348871291961,179.51658828368,"Aug 05, 2022<br><b>158.16M</b> copies per person per day","7-day avg. load on Aug 05 :<br><b>179.5M</b> copies per person per day"
2022-08-06,145.226057013685,10.5076939051036,176.723104907021,"Aug 06, 2022<br><b>145.23M</b> copies per person per day","7-day avg. load on Aug 06 :<br><b>176.7M</b> copies per person per day"
2022-08-07,160.486238722409,0.276591886618732,174.018761380291,"Aug 07, 2022<br><b>160.49M</b> copies per person per day","7-day avg. load on Aug 07 :<br><b>174M</b> copies per person per day"
2022-08-08,160.064015068363,0.911287004735556,173.169577678905,"Aug 08, 2022<br><b>160.06M</b> copies per person per day","7-day avg. load on Aug 08 :<br><b>173.2M</b> copies per person per day"
2022-08-09,165.237484191228,2.40710603344783,164.811192508602,"Aug 09, 2022<br><b>165.24M</b> copies per person per day","7-day avg. load on Aug 09 :<br><b>164.8M</b> copies per person per day"
2022-08-10,NA,NA,159.559207449024,"Aug 10, 2022<br><b>NAM</b> copies per person per day","7-day avg. load on Aug 10 :<br><b>159.6M</b> copies per person per day"
2022-08-11,182.269640297966,11.5847204495328,161.907779334201,"Aug 11, 2022<br><b>182.27M</b> copies per person per day","7-day avg. load on Aug 11 :<br><b>161.9M</b> copies per person per day"
2022-08-12,182.720259065117,2.78750270837945,166.000615726461,"Aug 12, 2022<br><b>182.72M</b> copies per person per day","7-day avg. load on Aug 12 :<br><b>166M</b> copies per person per day"
2022-08-13,142.291118678529,9.83818159669224,165.511459337269,"Aug 13, 2022<br><b>142.29M</b> copies per person per day","7-day avg. load on Aug 13 :<br><b>165.5M</b> copies per person per day"
2022-08-14,165.896484104438,0.330992683451512,166.41316690094,"Aug 14, 2022<br><b>165.9M</b> copies per person per day","7-day avg. load on Aug 14 :<br><b>166.4M</b> copies per person per day"
2022-08-15,179.258212213763,0.383985787375309,169.612199758507,"Aug 15, 2022<br><b>179.26M</b> copies per person per day","7-day avg. load on Aug 15 :<br><b>169.6M</b> copies per person per day"
