"date","copies_day_person_M_mn","copies_day_person_M_se"
2021-04-02,90.2815883109157,3.90688950902171
2021-04-03,118.147342606744,3.89533355534034
2021-04-04,105.006933626657,3.2083148769683
2021-04-05,51.3289882150234,3.48838034476331
2021-04-06,161.294019164096,5.03605913623958
2021-04-07,106.24709816926,0.323991383906314
2021-04-08,101.136298358446,5.98377179304844
2021-04-09,95.6651070997533,2.89716514579281
2021-04-10,103.105040512665,1.42591455273314
2021-04-11,97.1961630971091,1.50028792956288
2021-04-12,86.5077493798112,3.79780076326868
2021-04-13,96.4453202023015,8.71586559303606
2021-04-14,88.1997288469135,3.42558009439987
2021-04-15,100.466273585053,15.4647872225211
2021-04-16,93.3932787568993,7.68663849329659
2021-04-17,74.5088009093566,0.607184197950784
2021-04-18,68.9210294075696,8.79334379858986
2021-04-19,103.191637238856,1.54146138080353
2021-04-20,77.1124859740272,0.77043848847881
2021-04-21,87.4297670923067,4.09619238289656
2021-04-22,126.427627902283,4.42072873845727
2021-04-23,94.4815980422041,2.78188353496257
2021-04-24,80.5545239657969,0.562356258672513
2021-04-25,71.833004409037,3.4644618178005
2021-04-26,84.7987072896225,2.55315859010817
2021-04-27,74.9009648643842,0.657686184727922
2021-04-28,73.4949420116815,1.59604848702428
2021-04-29,77.4492847476435,0.576316559504778
2021-04-30,72.5073538180117,7.68888319475707
2021-05-01,55.7476515643419,0.385304055749453
2021-05-02,57.8786677924532,1.68350294586242
2021-05-03,108.251672524018,1.68948913463653
2021-05-04,58.3570403069678,1.70253038630722
2021-05-05,65.5539726555452,0.677002585603394
2021-05-06,41.6445193204198,4.03966677123548
2021-05-07,59.6850848006408,2.34994629124869
2021-05-08,63.5520669121068,3.67126268425676
2021-05-09,43.9393352479569,1.70266176779492
2021-05-10,51.4207974434719,3.15685183795692
2021-05-11,50.7551560826778,3.67366830651938
2021-05-12,73.7726913787775,3.6009772157766
2021-05-13,33.5180292138543,0.211739401022906
2021-05-14,47.7373317994072,1.72666753383335
2021-05-15,39.9190611508575,0.463216491585426
2021-05-16,49.0188820079057,2.53443497864405
2021-05-17,48.9252642620686,2.22136541386659
2021-05-18,33.1776037181385,1.19256739486616
2021-05-19,27.603642755266,0.09394839033848
2021-05-20,28.7708827785464,5.02891705560469
2021-05-21,34.4667202490507,2.25932095583535
2021-05-22,27.0469095058139,2.78638031938308
2021-05-23,22.3526909369502,0.990352864943624
2021-05-24,23.80096670875,0.299576677188014
2021-05-25,23.9703221842843,0.0184084509318582
2021-05-26,26.0073115273471,8.55747990108133
2021-05-27,86.5879614518261,13.2669826281686
2021-05-28,32.679953532503,2.10962378209076
2021-05-29,23.5160578584429,0.0181412919426875
2021-05-30,26.0698714107884,4.1820975415838
2021-05-31,12.6347169140553,0.156348786026362
2021-06-01,23.8415560487854,6.67827746445223
2021-06-02,23.2446542311714,2.42322008200636
2021-06-03,19.7439435630738,0.143756075339112
2021-06-04,20.140071458441,0.473823404377785
2021-06-05,18.9071565871279,0.042688553109072
2021-06-06,25.3537154829522,0.840943504054606
2021-06-07,16.9602245351942,1.3628696702962
2021-06-08,11.4397874178647,0.389528985014952
2021-06-09,14.2916244634707,0.115267018362301
2021-06-10,14.9348983472945,0.0444264109930144
2021-06-11,11.587984401628,0.54189829548296
2021-06-12,12.2257068351131,1.90280285109886
2021-06-13,13.1084822226997,1.3557231964188
2021-06-14,13.7969026410913,1.37365681303299
2021-06-15,13.0268581811902,0.361145665587993
2021-06-16,8.80498217999861,1.96670273188864
2021-06-17,13.9752488760307,0.975439292427434
2021-06-18,11.7671369883636,0.0484354887780245
2021-06-19,32.1844903936525,2.52797510428417
2021-06-20,14.2042636866511,0.721413048629012
2021-06-21,7.1299595650897,0.797072905976509
2021-06-22,NA,NA
2021-06-23,NA,NA
2021-06-24,10.1406889274232,0.181730242527063
2021-06-25,16.2116594691643,1.17056091051806
2021-06-26,6.91476034962926,0.00345489635586607
2021-06-27,7.02709541004474,0.838246633406989
2021-06-28,13.4505740753876,1.03130007944152
2021-06-29,8.59561054821479,0.494276655305467
2021-06-30,10.5255649199478,1.47016527007409
2021-07-01,7.58286604625532,2.07349713674277
2021-07-02,11.4950605308226,0.779303043129924
2021-07-03,12.4908655118426,1.29627295081546
2021-07-04,12.1424947582529,0.0853982923519356
2021-07-05,9.08304380118385,0.965732789646708
2021-07-06,12.9751003660861,2.200993833565
2021-07-07,13.2055971313254,0.103531538569644
2021-07-08,15.8274242742849,0.499121425735519
2021-07-09,20.3096642799001,0.240334459912064
2021-07-10,27.659452401022,0.169571443384555
2021-07-11,23.4615805672876,0.0975377777155452
2021-07-12,21.4087524009522,1.99173918452293
2021-07-13,18.3951258446856,4.17163076552567
2021-07-14,25.6614220317895,2.95258040797303
2021-07-15,29.4552897243532,4.59003429978951
2021-07-16,20.9816176193627,1.88820904846575
2021-07-17,27.8932254896175,0.280906069187975
2021-07-18,22.3351552684461,0.28756161716161
2021-07-19,24.973362590147,1.49422382706929
2021-07-20,38.2836394937455,1.28057074273267
2021-07-21,26.0225866423065,0.26630160233944
2021-07-22,40.5141741224152,1.97888957575238
2021-07-23,46.0156964267896,2.68598330210883
2021-07-24,48.8872238756047,1.82300463428861
2021-07-25,59.1372906905762,0.899110235441312
2021-07-26,43.1679398596279,1.52561274656031
2021-07-27,54.2364979353269,6.55511363051171
2021-07-28,62.1039242580198,1.15580074620268
2021-07-29,59.19921862188,6.47506843137541
2021-07-30,71.431684446292,5.44931314447424
2021-07-31,104.107470696428,1.80713167083397
2021-08-01,74.8144020696185,4.21830970918034
2021-08-02,85.250719769491,2.28474255161014
2021-08-03,76.4419352902044,3.61902859919797
2021-08-04,66.1894970794138,1.44653029859525
2021-08-05,70.5534311153793,0.93823881061166
2021-08-06,84.0298851644967,0.612759424257074
2021-08-07,88.3371879201403,9.08906156257582
2021-08-08,72.0478423658394,5.98133877152373
2021-08-09,63.6890786876018,4.76783012912529
2021-08-10,75.5688172337159,3.97123661158751
2021-08-11,95.1109276669305,4.59286218106249
2021-08-12,68.8689501697945,1.54696441828545
2021-08-13,73.6594725349576,2.38559235828185
2021-08-14,59.5640663199676,1.07915749865826
2021-08-15,160.789127690662,1.10479636695461
2021-08-16,79.6548783287157,1.62947833925054
2021-08-17,70.558586912611,1.04830216908285
2021-08-18,76.6663383599382,0.889579481732073
2021-08-19,85.4061930010861,0.343425992723739
2021-08-20,134.087255333232,NA
2021-08-21,108.114231916595,NA
2021-08-22,84.6217548434632,NA
2021-08-23,78.0770633356549,NA
2021-08-24,79.4132315621703,0.211420118838481
2021-08-25,85.0705631400569,2.49751270155819
2021-08-26,114.198184199681,2.11482676436466
2021-08-27,101.769554531334,10.6427344495605
2021-08-28,93.5546702568689,7.17684180779106
2021-08-29,91.8823893385757,0.4766720317844
2021-08-30,81.4269988661712,1.06735669947484
2021-08-31,81.9941774190566,0.685169413553489
2021-09-01,104.761949751331,4.1918336468093
2021-09-02,95.3739104435645,2.36976305507792
2021-09-03,87.9343204533688,3.63606646039223
2021-09-04,80.347696064486,2.86255640808925
2021-09-05,86.727080530133,1.52383216184081
2021-09-06,92.7735539609151,0.77797468052108
2021-09-07,89.0686251460821,1.12406500577935
2021-09-08,139.917255571702,6.78815236268399
2021-09-09,96.2349916995542,1.73269736313951
2021-09-10,94.8024097566523,2.32917748441024
2021-09-11,108.354563502039,5.48562901579228
2021-09-12,102.18601685159,3.79449537305055
2021-09-13,81.8344207283389,6.32769090268238
2021-09-14,87.2487592836431,4.26970586009249
2021-09-15,76.8930792046755,18.9998348485708
2021-09-16,108.802064803202,3.2530784784348
2021-09-17,111.746823104402,1.54368994655151
2021-09-18,119.414951272753,2.81621551210676
2021-09-19,108.227035800064,6.44337232145026
2021-09-20,111.808072644995,6.07124355067734
2021-09-21,107.504023672086,2.81217885979694
2021-09-22,NA,NA
2021-09-23,102.486407290836,3.21824203993225
2021-09-24,134.795182282588,6.1537060580271
2021-09-25,106.339871453388,2.45564927832705
2021-09-26,90.3194688342306,1.10110768036408
2021-09-27,201.210977558695,2.54976571557753
2021-09-28,117.619002042523,9.97272838734137
2021-09-29,90.8419735589087,23.0749625903782
2021-09-30,134.540132508167,0.0693455441183596
2021-10-01,162.936078477459,4.35164032522775
2021-10-02,129.028001941235,6.00726565690191
2021-10-03,104.570551545825,26.3119397785946
2021-10-04,126.422164345912,4.9702387044342
2021-10-05,103.309532934276,2.12150264545087
2021-10-06,110.369923218126,1.30734965251979
2021-10-07,119.51218437967,3.58963789921843
2021-10-08,143.461590039149,5.00707756811041
2021-10-09,113.579889214368,0.709535265653624
2021-10-10,112.007777783653,7.88654161648951
2021-10-11,109.295995851991,0.444073184442042
2021-10-12,129.53057803352,4.46287653696264
2021-10-13,124.450138757724,0.401103205334393
2021-10-14,90.4592279883251,2.29585160619644
2021-10-15,109.447180907249,4.40794476300886
2021-10-16,94.2755788826437,3.755656854421
2021-10-17,102.2886091753,0.708337908049549
2021-10-18,104.147424132051,2.92404902848732
2021-10-19,110.054886486471,6.2026002895895
2021-10-20,109.859320615192,2.34387497805251
2021-10-21,234.763527629365,15.5600217115849
2021-10-22,119.098448729408,3.35030310047803
2021-10-23,124.210367688339,2.61915956730978
2021-10-24,131.814613744952,4.12247511160899
2021-10-25,140.448958087511,3.45899531598241
2021-10-26,149.808536827637,1.60547663971279
2021-10-27,164.853896850628,2.18428924775594
2021-10-28,244.903723660451,4.00243958774885
2021-10-29,121.506611950647,31.6507615521039
2021-10-30,181.580011945429,1.16469460472473
2021-10-31,154.611996183221,11.7080836195021
2021-11-01,170.629570272724,19.8753359720467
2021-11-02,171.368008522817,41.1528377821221
2021-11-03,198.809057620067,3.60317168325654
2021-11-04,239.219679113387,2.48944206062722
2021-11-05,221.269278013981,4.2877761912494
2021-11-06,202.232496658171,3.73394593346115
2021-11-07,182.655000958662,9.23557741463402
2021-11-08,227.474764933071,5.91191443715456
2021-11-09,236.382178337993,4.33895266998338
2021-11-10,243.734606506432,4.41385439159096
2021-11-11,276.51876156515,7.37087839825123
2021-11-12,302.614390639292,11.9092702057021
2021-11-13,263.42934653311,9.05425005192746
2021-11-14,288.787205545144,12.5341855242076
2021-11-15,294.115052219052,2.26320937572104
2021-11-16,261.710530875785,3.32923699025063
2021-11-17,313.591923765757,3.29184128980372
2021-11-18,291.955827376869,5.17416221465022
2021-11-19,548.32067231696,3.47038714675618
2021-11-20,369.427875107012,17.3589167719784
2021-11-21,242.439824202837,1.6005697318164
2021-11-22,210.306327719397,65.7375298832485
2021-11-23,383.87076735314,16.8762818175983
2021-11-24,338.891229047015,2.09885642366324
2021-11-25,420.065467891954,5.07885285018718
2021-11-26,339.469872112135,6.53190674230342
2021-11-27,309.049673378962,2.00142312429885
2021-11-28,331.613763112701,5.02343455340046
2021-11-29,392.485541521015,2.49645158926829
2021-11-30,350.55338700966,2.42903070439706
2021-12-01,414.26905659806,9.37329661358693
2021-12-02,337.355399668397,1.03604336773413
2021-12-03,385.84083417034,5.99666518669175
2021-12-04,345.420997352784,5.18844366541983
2021-12-05,305.88229185929,13.6831475281638
2021-12-06,373.76159796796,12.4389227807058
2021-12-07,331.458152159003,23.029796202852
2021-12-08,NA,NA
2021-12-09,362.428779839853,20.6105429666609
2021-12-10,332.080651385644,1.07603752093395
2021-12-11,335.510410666644,11.9137526185731
2021-12-12,278.102069723,1.54932429503531
2021-12-13,352.158967220748,0.037122860992142
2021-12-14,347.952432932135,6.5880180785052
2021-12-15,567.093659598606,3.89175999547518
2021-12-16,309.259993941695,30.9406181742613
2021-12-17,291.443528809038,1.83744122456644
2021-12-18,232.131970590045,4.34858012151513
2021-12-19,307.260827175463,1.70754704977082
2021-12-20,325.405948163221,9.21020745873245
2021-12-21,364.902250958608,6.54323730391494
2021-12-22,411.110697530262,NA
2021-12-23,487.55850061187,NA
2021-12-24,468.552519024942,12.7215111758035
2021-12-25,546.779546280095,3.75707774294447
2021-12-26,590.833099929365,11.3599642154782
2021-12-27,601.640778848826,11.6821849507284
2021-12-28,754.226148369145,5.86241421653403
2021-12-29,739.734806117014,5.56933131941916
2021-12-30,859.902211709782,1.79837025141389
2021-12-31,955.485656491504,15.7805673015098
2022-01-01,759.356792475162,3.82192519076617
2022-01-02,688.02107612034,2.93738810136316
2022-01-03,827.51600454093,7.61120214743089
2022-01-04,944.494802756815,37.4139197437578
2022-01-05,1028.75962516968,19.3753563259516
2022-01-06,1047.4880879001,28.5074049131918
NA,NA,NA
